model,Body,transmission,owners,VIN,model_year,Mileage,Fuel,Kilometer,price,City,Car_Age,model_encoded,Body_encoded,transmission_encoded,Fuel_encoded,price_encoded,City_encoded
0.612903226,0.222222222,1,1,0.610475074,2019,0.516499815,1,0.703940888,622000,0.4,0.105263158,19,2,1,4,1003,2
0.741935484,0.777777778,1,1,0.73226359,2021,0.432703003,1,0.692211879,733000,0.4,0.052631579,23,7,1,4,1141,2
0.612903226,0.888888889,1,1,0.66744794,2023,0.50315165,1,0.573689866,1075000,0.4,0,19,8,1,4,114,2
0.612903226,0.777777778,1,1,0.387000811,2017,0.638487208,0.25,0.65743937,699000,0.4,0.157894737,19,7,1,1,1080,2
0.290322581,0.888888889,1,1,0.104480303,2013,0.694104561,0.25,0.697140325,250000,0.4,0.263157895,9,8,1,1,406,2
0.935483871,0.888888889,1,4,0.194717389,2010,0.276232851,0,0.753547701,240000,0.4,0.342105263,29,8,1,0,397,2
0.290322581,0.888888889,1,1,0.114847201,2015,0.382647386,1,0.741395225,578000,0.4,0.210526316,9,8,1,4,919,2
0.225806452,0.777777778,1,1,0.079780041,2016,0.581757508,0.25,0.753547701,265000,0.4,0.184210526,7,7,1,1,421,2
0.612903226,0.222222222,1,1,0.93049671,2017,0.555061179,1,0.604191588,306000,0.4,0.157894737,19,2,1,4,550,2
0.612903226,0.888888889,1,1,0.637519156,2016,0.523915462,1,0.681808925,549000,0.4,0.184210526,19,8,1,4,890,2
0.612903226,0.222222222,1,2,0.356801587,2016,0.530960326,1,0.708887437,450000,0.4,0.184210526,19,2,1,4,748,2
0.612903226,0.222222222,1,1,0.937347877,2018,0.567296997,1,0.670397813,536000,0.4,0.131578947,19,2,1,4,877,2
0.290322581,0.222222222,1,2,0.107996034,2012,0.456803856,1,0.68944494,235000,0.4,0.289473684,9,2,1,4,394,2
0.612903226,0.222222222,1,1,0.391688452,2013,0.438264739,1,0.681206147,304000,0.4,0.263157895,19,2,1,4,548,2
0.322580645,0.222222222,1,1,0.14080952,2013,0.472005933,1,0.695838652,295000,0.4,0.263157895,10,2,1,4,450,2
0.290322581,0.888888889,0,1,0.711890381,2021,0.416017798,1,0.578552893,1296000,0.4,0.052631579,9,8,0,4,192,2
0.032258065,0.888888889,0,2,0.004687641,2014,0.393029292,0.25,0.715028357,1075000,0.4,0.236842105,1,8,0,1,114,2
0.322580645,0.222222222,1,1,0.134949968,2016,0.519836856,1,0.714773057,295000,0.4,0.184210526,10,2,1,4,450,2
0.612903226,0.222222222,0,1,0.358514378,2016,0.593993326,1,0.700169672,425000,0.4,0.184210526,19,2,0,4,724,2
0.322580645,0.222222222,0,1,0.141170107,2011,0.36596218,1,0.664227711,350000,0.4,0.315789474,10,2,0,4,594,2
0.612903226,0.222222222,1,1,0.607049491,2013,0.545420838,1,0.732691243,275000,0.4,0.263157895,19,2,1,4,432,2
0.935483871,0.222222222,1,1,0.488325971,2015,0.394141639,1,0.71203103,415000,0.4,0.210526316,29,2,1,4,714,2
0.903225806,0.222222222,1,1,0.267285676,2018,0.62143122,1,0.715997262,465000,0.4,0.131578947,28,2,1,4,763,2
0.032258065,0.888888889,0,2,0.00117191,2014,0.371894698,0.25,0.707804541,975000,0.4,0.236842105,1,8,0,1,1366,2
0.322580645,0.222222222,1,1,0.133056883,2016,0.427141268,1,0.717740976,545000,0.4,0.184210526,10,2,1,4,886,2
0.322580645,0.222222222,1,1,0.504732714,2017,0.438264739,1,0.692927066,510000,0.4,0.157894737,10,2,1,4,851,2
0.612903226,0.222222222,1,1,0.794284684,2022,0.56618465,1,0.629342164,749000,0.4,0.026315789,19,2,1,4,1157,2
0.290322581,0.888888889,1,1,0.104840891,2015,0.404894327,1,0.711814875,435000,0.4,0.210526316,9,8,1,4,734,2
0.612903226,0.222222222,0,1,0.355629676,2016,0.625509826,1,0.671563972,346000,0.4,0.184210526,19,2,0,4,590,2
0.290322581,0.888888889,1,1,0.111782205,2010,0.367816092,1,0.724072397,205000,0.4,0.342105263,9,8,1,4,365,2
0.935483871,0.777777778,1,1,0.202470026,2013,0.219503152,0.25,0.795466047,970000,0.4,0.263157895,29,7,1,1,1362,2
0.612903226,0.222222222,1,1,0.387992428,2013,0.497960697,1,0.732981514,257000,0.4,0.263157895,19,2,1,4,412,2
0.161290323,0.222222222,1,1,0.53195709,2016,0.571746385,1,0.687025935,275000,0.4,0.184210526,5,2,1,4,432,2
0.935483871,0.888888889,1,1,0.196971063,2011,0.390063033,1,0.703929291,229000,0.4,0.315789474,29,8,1,4,388,2
0.451612903,0.777777778,0,1,0.641575769,2021,0.349276974,1,0.664484916,1725000,0.4,0.052631579,14,7,0,4,308,2
0.322580645,0.888888889,1,1,0.163616695,2011,0.371523915,1,0.668385917,349000,0.4,0.315789474,10,8,1,4,593,2
0.290322581,0.888888889,1,1,0.109077797,2017,0.39747868,1,0.718819507,699000,0.4,0.157894737,9,8,1,4,1080,2
0.935483871,0.777777778,0,1,0.203191202,2014,0.202817946,0.25,0.731329189,1275000,0.4,0.236842105,29,7,0,1,184,2
0.612903226,1,0,1,0.607590372,2019,0.53466815,1,0.682763081,565000,0.4,0.105263158,19,9,0,4,906,2
0.612903226,0.222222222,1,1,0.357342468,2019,0.530960326,1,0.615869807,722000,0.4,0.105263158,19,2,1,4,1130,2
0.580645161,0.777777778,1,1,0.727305508,2022,0.301075269,0.25,0.619569058,1685000,0.4,0.026315789,18,7,1,1,298,2
0.290322581,0.888888889,0,1,0.109258091,2016,0.404894327,1,0.718649,742000,0.4,0.184210526,9,8,0,4,1150,2
0.322580645,0.777777778,1,1,0.808888488,2018,0.556915091,0.25,0.729014048,910000,0.4,0.131578947,10,7,1,1,1323,2
0.612903226,0.222222222,1,1,0.937347877,2013,0.567296997,1,0.72366132,315000,0.4,0.263157895,19,2,1,4,559,2
0.612903226,0.222222222,1,1,0.615974038,2013,0.9810901,0,0.715028357,231000,0.4,0.263157895,19,2,1,0,390,2
0.612903226,0.222222222,1,1,0.35671144,2017,0.530960326,1,0.644510568,557000,0.4,0.157894737,19,2,1,4,898,2
0.322580645,0.222222222,1,2,0.142071577,2012,0.472005933,1,0.71404466,231000,0.4,0.289473684,10,2,1,4,390,2
0.903225806,0.222222222,1,1,0.268457586,2016,0.62143122,1,0.715028357,369000,0.4,0.184210526,28,2,1,4,612,2
0.548387097,0.777777778,1,1,0.828360227,2022,0.449017427,1,0.619569058,1150000,0.4,0.026315789,17,7,1,4,145,2
0.612903226,0.222222222,1,1,0.357342468,2021,0.530960326,1,0.664227711,700000,0.4,0.052631579,19,2,1,4,1109,2
0.451612903,0.777777778,0,1,0.641034887,2021,0.39747868,0.25,0.693153656,1300000,0.4,0.052631579,14,7,0,1,196,2
0.612903226,0.222222222,0,2,0.533219147,2020,0.530960326,1,0.675712849,805000,0.4,0.078947368,19,2,0,4,1227,2
0.903225806,0.777777778,1,1,0.539890021,2018,0.367816092,1,0.688349521,735000,0.4,0.131578947,28,7,1,4,1143,2
0.935483871,0.888888889,1,2,0.195709006,2015,0.35965888,1,0.713275841,441000,0.4,0.210526316,29,8,1,4,739,2
0.838709677,0.222222222,1,1,0.669431173,2021,0.543566926,1,0.590856594,455000,0.4,0.052631579,26,2,1,4,753,2
0.290322581,0.888888889,0,2,0.578382764,2020,0.441972562,1,0.685749984,713000,0.4,0.078947368,9,8,0,4,1122,2
0.935483871,0.222222222,1,1,0.621743442,2021,0.516499815,1,0.647552469,737000,0.4,0.052631579,29,2,1,4,1145,2
0.225806452,0.777777778,1,1,0.079329307,2016,0.325176122,1,0.701485163,540000,0.4,0.184210526,7,7,1,4,881,2
0.935483871,0.444444444,1,1,0.658072658,2019,0.244716352,0.25,0.662043443,1749000,0.4,0.105263158,29,4,1,1,312,2
0.612903226,0.888888889,1,1,0.637519156,2019,0.523915462,1,0.717133478,627000,0.4,0.105263158,19,8,1,4,1008,2
0.612903226,0.777777778,1,1,0.387000811,2018,0.638487208,0.25,0.716720203,772000,0.4,0.131578947,19,7,1,1,1177,2
0.612903226,0.777777778,1,1,0.542684576,2017,0.668149796,0.25,0.730421548,587000,0.4,0.157894737,19,7,1,1,928,2
0.612903226,0.222222222,1,1,0.358694672,2016,0.916203189,0,0.716951812,410000,0.4,0.184210526,19,2,1,0,708,2
0.612903226,0.888888889,1,1,0.637519156,2020,0.523915462,1,0.692107466,642000,0.4,0.078947368,19,8,1,4,1023,2
0.741935484,0.222222222,0,2,0.52753989,2015,0.454579162,1,0.699819564,366000,0.4,0.210526316,23,2,0,4,609,2
0.322580645,0.222222222,1,1,0.138916434,2015,0.438264739,1,0.649013049,447000,0.4,0.210526316,10,2,1,4,745,2
0.612903226,0.222222222,1,1,0.637158568,2016,0.555061179,1,0.719623539,262000,0.4,0.184210526,19,2,1,4,418,2
0.967741935,0.222222222,1,1,0.176237267,2012,0.348164627,1,0.685906648,265000,0.4,0.289473684,30,2,1,4,421,2
0.290322581,0.888888889,1,2,0.109077797,2017,0.39747868,1,0.608596202,761000,0.4,0.157894737,9,8,1,4,1167,2
0.290322581,0.888888889,1,1,0.104209862,2016,0.39747868,1,0.709952434,430000,0.4,0.184210526,9,8,1,4,729,2
0.612903226,0.222222222,1,1,0.933651853,2018,0.449017427,0,0.740960646,401000,0.4,0.131578947,19,2,1,0,699,2
0.290322581,0.888888889,1,1,0.104840891,2014,0.404894327,1,0.659782521,380000,0.4,0.236842105,9,8,1,4,623,2
0.580645161,0.777777778,1,1,0.583881727,2020,0.349276974,0.25,0.67597468,825000,0.4,0.078947368,18,7,1,1,1245,2
0.612903226,0.888888889,1,1,0.524925629,2017,0.790507972,0.25,0.668385917,635000,0.4,0.157894737,19,8,1,1,1016,2
0.612903226,0.222222222,1,1,0.35580997,2017,0.625509826,1,0.670368533,340000,0.4,0.157894737,19,2,1,4,584,2
0.322580645,0.888888889,0,1,0.537005319,2018,0.553207267,0.25,0.716994436,950000,0.4,0.131578947,10,8,0,1,1349,2
0.580645161,0.777777778,1,1,0.834309925,2022,0.449017427,0.25,0.605192565,1825000,0.4,0.026315789,18,7,1,1,334,2
0.612903226,0.222222222,1,1,0.387992428,2018,0.497960697,1,0.637342371,392000,0.4,0.131578947,19,2,1,4,635,2
0.580645161,0.777777778,1,1,0.652393401,2021,0.36114201,1,0.571163501,1205000,0.4,0.052631579,18,7,1,4,163,2
0.290322581,0.888888889,1,1,0.109077797,2017,0.39747868,1,0.665419313,743000,0.4,0.157894737,9,8,1,4,1151,2
0.612903226,0.222222222,1,1,0.545388984,2018,0.916203189,0,0.694434926,485000,0.4,0.131578947,19,2,1,0,782,2
0.322580645,0.777777778,0,1,0.130442621,2016,0.219503152,1,0.726244549,879000,0.4,0.184210526,10,7,0,4,1290,2
0.322580645,0.777777778,0,1,0.496529343,2017,0.21764924,1,0.71404466,1050000,0.4,0.157894737,10,7,0,4,103,2
0.290322581,0.888888889,1,2,0.577841882,2017,0.46051168,1,0.707800172,462000,0.4,0.157894737,9,8,1,4,760,2
0.322580645,0.222222222,1,2,0.13314703,2015,0.427141268,1,0.708388318,509000,0.4,0.210526316,10,2,1,4,850,2
0.612903226,0.222222222,1,1,0.607049491,2022,0.545420838,1,0.588867839,530000,0.4,0.026315789,19,2,1,4,871,2
0.741935484,0.777777778,1,2,0.535292527,2019,0.449017427,1,0.708887437,700000,0.4,0.105263158,23,7,1,4,1109,2
0.290322581,0.888888889,1,1,0.670242495,2014,0.427141268,1,0.685420053,310000,0.4,0.236842105,9,8,1,4,554,2
0.032258065,0.888888889,0,3,0.002524114,2011,0.193548387,1,0.718819507,700000,0.4,0.315789474,1,8,0,4,1109,2
0.935483871,0.222222222,1,1,0.518525196,2016,0.410826845,1,0.699178544,440000,0.4,0.184210526,29,2,1,4,738,2
0.903225806,0.888888889,1,1,0.271612729,2015,0.50315165,0.25,0.735011973,400000,0.4,0.210526316,28,8,1,1,698,2
0.580645161,0.777777778,1,1,0.727305508,2022,0.301075269,0.25,0.682763081,1575000,0.4,0.026315789,18,7,1,1,272,2
0.612903226,0.222222222,1,1,0.937528171,2013,0.567296997,1,0.740282786,360000,0.4,0.263157895,19,2,1,4,603,2
0.322580645,0.888888889,1,3,0.164698458,2014,0.368186874,1,0.735011973,360000,0.4,0.236842105,10,8,1,4,603,2
0.741935484,0.222222222,1,2,0.297394753,2015,0.407119021,1,0.717649185,344000,0.4,0.210526316,23,2,1,4,588,2
0.612903226,0.888888889,1,1,0.361669521,2017,0.779013719,0.25,0.682763081,600000,0.4,0.157894737,19,8,1,1,982,2
0.290322581,0.888888889,1,2,0.104840891,2015,0.404894327,1,0.732266071,340000,0.4,0.210526316,9,8,1,4,584,2
0.967741935,0.222222222,0,2,0.174524475,2016,0.375602521,1,0.682763081,675000,0.4,0.184210526,30,2,0,4,1056,2
0.612903226,0.222222222,1,2,0.93049671,2016,0.555061179,1,0.709842491,294000,0.4,0.184210526,19,2,1,4,449,2
0.290322581,0.888888889,1,1,0.113494997,2013,0.360400445,1,0.708887437,375000,0.4,0.263157895,9,8,1,4,618,2
0.612903226,0.888888889,0,2,0.694942757,2021,0.575824991,1,0.632521299,801000,0.4,0.052631579,19,8,0,4,1224,2
0.322580645,0.777777778,0,2,0.129721446,2017,0.368186874,0.25,0.718819507,800000,0.4,0.157894737,10,7,0,1,1223,2
0.612903226,0.222222222,1,1,0.615974038,2015,0.9810901,0,0.723264789,313000,0.4,0.210526316,19,2,1,0,557,2
0.290322581,0.777777778,1,1,0.493103759,2017,0.386355209,1,0.682763081,510000,0.4,0.157894737,9,7,1,4,851,2
0.032258065,0.777777778,0,2,0.531866943,2014,0.320726733,0.25,0.705582569,1125000,0.4,0.236842105,1,7,0,1,139,2
0.612903226,0.222222222,1,1,0.35671144,2016,0.530960326,1,0.694510139,455000,0.4,0.184210526,19,2,1,4,753,2
0.290322581,0.888888889,1,1,0.111782205,2011,0.367816092,1,0.753547701,300000,0.4,0.315789474,9,8,1,4,544,2
0.225806452,0.777777778,0,1,0.713603173,2017,0.282536151,1,0.652480813,725000,0.4,0.157894737,7,7,0,4,1133,2
0.225806452,0.222222222,1,1,0.092040025,2019,0.695216908,0.25,0.712210776,515000,0.4,0.105263158,7,2,1,1,856,2
0.838709677,0.222222222,1,1,0.669431173,2020,0.543566926,1,0.646602389,418000,0.4,0.078947368,26,2,1,4,717,2
0.322580645,0.222222222,1,1,0.141801136,2009,0.492398962,1,0.664227711,200000,0.4,0.368421053,10,2,1,4,364,2
0.612903226,0.888888889,0,1,0.637879744,2017,0.523915462,1,0.722866666,685000,0.4,0.157894737,19,8,0,4,1066,2
0.612903226,0.222222222,1,1,0.637158568,2018,0.555061179,1,0.690920654,289000,0.4,0.131578947,19,2,1,4,445,2
0.967741935,0.888888889,1,2,0.575137474,2018,0.458286986,1,0.652325997,610000,0.4,0.131578947,30,8,1,4,991,2
0.322580645,0.777777778,0,1,0.129721446,2019,0.368186874,0.25,0.644244616,1400000,0.4,0.105263158,10,7,0,1,221,2
0.290322581,0.888888889,1,1,0.104840891,2014,0.404894327,1,0.740944978,323000,0.4,0.236842105,9,8,1,4,567,2
0.612903226,0.222222222,1,1,0.610475074,2017,0.516499815,1,0.682763081,525000,0.4,0.157894737,19,2,1,4,866,2
0.290322581,0.777777778,1,1,0.510682412,2018,0.68298109,0.25,0.706703132,725000,0.4,0.131578947,9,7,1,1,1133,2
0.322580645,0.222222222,1,1,0.143784369,2015,0.573229514,0.25,0.723264789,425000,0.4,0.210526316,10,2,1,1,724,2
0.225806452,0.777777778,1,1,0.081402686,2014,0.579162032,0.25,0.724118193,350000,0.4,0.236842105,7,7,1,1,594,2
0.838709677,0.222222222,0,1,0.489137294,2017,0.628846867,1,0.708887437,325000,0.4,0.157894737,26,2,0,4,569,2
0.290322581,0.888888889,0,1,0.109258091,2016,0.404894327,1,0.706703132,675000,0.4,0.184210526,9,8,0,4,1056,2
0.967741935,0.888888889,1,2,0.172721536,2013,0.282165369,1,0.727423076,415000,0.4,0.263157895,30,8,1,4,714,2
0.612903226,0.222222222,1,1,0.357342468,2017,0.530960326,1,0.687184043,589000,0.4,0.157894737,19,2,1,4,930,2
0.612903226,0.777777778,1,1,0.387090958,2017,0.638487208,0.25,0.715997262,650000,0.4,0.157894737,19,7,1,1,1031,2
0.612903226,0.444444444,1,1,0.63328225,2020,0.442343344,1,0.65500778,1027000,0.4,0.078947368,19,4,1,4,90,2
0.612903226,0.222222222,1,1,0.390155954,2017,0.438264739,1,0.682763081,375000,0.4,0.157894737,19,2,1,4,618,2
0.580645161,0.777777778,1,1,0.572793654,2019,0.297367445,0.25,0.708887437,1300000,0.4,0.105263158,18,7,1,1,196,2
0.322580645,0.888888889,1,2,0.165870369,2015,0.368186874,1,0.67798333,903000,0.4,0.210526316,10,8,1,4,1316,2
0.612903226,0.222222222,1,1,0.545388984,2018,0.916203189,0,0.753547701,350000,0.4,0.131578947,19,2,1,0,594,2
0.322580645,0.222222222,1,1,0.735238439,2021,0.516129032,1,0.625435773,904000,0.4,0.052631579,10,2,1,4,1317,2
0.935483871,0.777777778,1,1,0.718020373,2022,0.368928439,1,0.593446312,950000,0.4,0.026315789,29,7,1,4,1349,2
0.290322581,0.888888889,0,1,0.507076535,2017,0.404894327,1,0.712086233,949000,0.4,0.157894737,9,8,0,4,1348,2
0.322580645,0.777777778,0,2,0.129721446,2018,0.368186874,0.25,0.668385917,1099000,0.4,0.131578947,10,7,0,1,126,2
0.612903226,0.222222222,1,1,0.937347877,2017,0.567296997,1,0.697945806,422000,0.4,0.157894737,19,2,1,4,721,2
0.612903226,0.222222222,0,1,0.356531146,2019,0.530960326,1,0.712574857,678000,0.4,0.105263158,19,2,0,4,1059,2
0.322580645,0.222222222,1,1,0.499684486,2018,0.490174268,1,0.699667341,300000,0.4,0.131578947,10,2,1,4,544,2
0.612903226,0.222222222,1,1,0.668169116,2022,0.449017427,0,0.671711376,496000,0.4,0.026315789,19,2,1,0,793,2
0.290322581,0.222222222,0,1,0.120346164,2015,0.441972562,1,0.717652934,463000,0.4,0.210526316,9,2,0,4,761,2
0.290322581,0.888888889,1,1,0.113494997,2013,0.360400445,1,0.718819507,455000,0.4,0.263157895,9,8,1,4,753,2
0.903225806,0.222222222,0,1,0.628053728,2020,0.62143122,1,0.59041242,751000,0.4,0.078947368,28,2,0,4,1159,2
0.612903226,0.888888889,0,1,0.515820788,2017,0.44642195,1,0.690351888,775000,0.4,0.157894737,19,8,0,4,1180,2
0.612903226,0.222222222,1,1,0.357342468,2019,0.530960326,1,0.677497496,678000,0.4,0.105263158,19,2,1,4,1059,2
0.225806452,0.777777778,1,1,0.662039124,2017,0.327030033,1,0.716951812,550000,0.4,0.157894737,7,7,1,4,891,2
0.612903226,0.888888889,1,1,0.381591995,2014,0.445680386,1,0.716951812,390000,0.4,0.236842105,19,8,1,4,633,2
0.612903226,0.222222222,1,1,0.638060038,2015,0.523915462,1,0.67945824,395000,0.4,0.210526316,19,2,1,4,639,2
0.838709677,0.222222222,1,1,0.507978004,2017,0.590656285,1,0.681131847,295000,0.4,0.157894737,26,2,1,4,450,2
0.967741935,0.222222222,1,1,0.175065357,2017,0.338153504,1,0.682763081,599000,0.4,0.157894737,30,2,1,4,940,2
0.548387097,0.777777778,0,1,0.67745425,2020,0.170189099,1,0.631315669,1749000,0.4,0.078947368,17,7,0,4,312,2
0.612903226,0.222222222,0,1,0.388984044,2019,0.497960697,1,0.708887437,399000,0.4,0.105263158,19,2,0,4,643,2
0.225806452,0.888888889,1,1,0.094473993,2018,0.695216908,0.25,0.682763081,449000,0.4,0.131578947,7,8,1,1,747,2
0.612903226,0.222222222,1,1,0.355269089,2018,0.625509826,1,0.716951812,300000,0.4,0.131578947,19,2,1,4,544,2
0.612903226,0.222222222,1,2,0.930136122,2017,0.512050426,1,0.682763081,449000,0.4,0.157894737,19,2,1,4,747,2
0.612903226,0.222222222,1,1,0.607139638,2014,0.545420838,1,0.67774,295000,0.4,0.236842105,19,2,1,4,450,2
0.612903226,0.888888889,0,1,0.63769945,2018,0.523915462,1,0.643986383,649000,0.4,0.131578947,19,8,0,4,1030,2
0.322580645,0.222222222,1,1,0.140899666,2013,0.492398962,1,0.722889137,274000,0.4,0.263157895,10,2,1,4,431,2
0.612903226,0.222222222,1,1,0.353376003,2019,0.653318502,1,0.694510139,375000,0.4,0.105263158,19,2,1,4,618,2
0.290322581,0.888888889,0,1,0.109258091,2017,0.404894327,1,0.739677009,801000,0.4,0.157894737,9,8,0,4,1224,2
0.290322581,0.888888889,1,1,0.10366898,2018,0.694104561,0.25,0.709252582,591000,0.4,0.131578947,9,8,1,1,932,2
0.612903226,0.222222222,1,1,0.375822591,2017,0.493882091,1,0.677692966,434000,0.4,0.157894737,19,2,1,4,733,2
0.612903226,0.888888889,1,1,0.515099612,2017,0.779013719,0.25,0.681131847,699000,0.4,0.157894737,19,8,1,1,1080,2
0.612903226,0.222222222,1,1,0.391688452,2013,0.438264739,1,0.700301086,271000,0.4,0.263157895,19,2,1,4,428,2
0.612903226,0.222222222,1,1,0.607319931,2022,0.53466815,1,0.610354413,555000,0.4,0.026315789,19,2,1,4,896,2
0.322580645,0.777777778,1,1,0.808888488,2018,0.556915091,0.25,0.720634585,825000,0.4,0.131578947,10,7,1,1,1245,2
0.225806452,0.777777778,1,1,0.662309565,2017,0.327030033,1,0.711000114,599000,0.4,0.157894737,7,7,1,4,940,2
0.935483871,0.888888889,1,1,0.487875237,2017,0.35965888,1,0.672291959,481000,0.4,0.157894737,29,8,1,4,778,2
0.290322581,0.888888889,1,1,0.104840891,2015,0.404894327,1,0.715997262,385000,0.4,0.210526316,9,8,1,4,628,2
0.967741935,0.222222222,1,1,0.567474984,2019,0.43381535,1,0.690351888,699000,0.4,0.105263158,30,2,1,4,1080,2
0.612903226,0.888888889,1,1,0.379067881,2013,0.510567297,1,0.713045711,331000,0.4,0.263157895,19,8,1,4,575,2
0.096774194,0.222222222,1,2,0.039033625,2013,0.427141268,1,0.706703132,178000,0.4,0.263157895,3,2,1,4,50,2
0.322580645,0.777777778,0,2,0.57937438,2017,0.286243975,1,0.694510139,925000,0.4,0.157894737,10,7,0,4,1334,2
0.612903226,0.222222222,1,1,0.372847742,2013,0.423433445,1,0.718819507,290000,0.4,0.263157895,19,2,1,4,446,2
0.612903226,0.888888889,0,2,0.515820788,2017,0.44642195,1,0.708740152,570000,0.4,0.157894737,19,8,0,4,911,2
0.612903226,0.222222222,1,1,0.668169116,2022,0.449017427,0,0.632969401,492000,0.4,0.026315789,19,2,1,0,789,2
0.225806452,0.222222222,1,2,0.57053998,2018,0.441972562,1,0.686171494,530000,0.4,0.131578947,7,2,1,4,871,2
0.225806452,0.777777778,0,2,0.713603173,2015,0.282536151,1,0.717546936,465000,0.4,0.210526316,7,7,0,4,763,2
0.612903226,0.222222222,1,1,0.637158568,2021,0.555061179,1,0.634230339,351000,0.4,0.052631579,19,2,1,4,595,2
0.612903226,0.222222222,1,1,0.683223655,2021,0.512050426,1,0.703769047,515000,0.4,0.052631579,19,2,1,4,856,2
0.612903226,0.222222222,1,1,0.388082575,2013,0.497960697,1,0.638103891,225000,0.4,0.263157895,19,2,1,4,384,2
0.838709677,0.444444444,1,1,0.907328946,2020,0.479050797,1,0.701379073,620000,0.4,0.078947368,26,4,1,4,1001,2
0.838709677,0.222222222,1,1,0.484089065,2018,0.590656285,1,0.652480813,349000,0.4,0.131578947,26,2,1,4,593,2
0.419354839,0.777777778,0,1,0.816641125,2019,0.26028921,1,0.733252828,1385000,0.4,0.105263158,13,7,0,4,216,2
0.290322581,0.222222222,1,1,0.106643829,2014,0.456803856,1,0.706703132,290000,0.4,0.236842105,9,2,1,4,446,2
0.161290323,0.444444444,1,1,0.470927612,2015,0.458286986,1,0.723264789,285000,0.4,0.210526316,5,4,1,4,441,2
0.967741935,0.888888889,0,1,0.181555936,2013,0.286243975,1,0.717892427,330000,0.4,0.263157895,30,8,0,4,574,2
0.580645161,0.777777778,1,1,0.337059407,2015,0.351130886,0.25,0.638103891,549000,0.4,0.210526316,18,7,1,1,890,2
0.612903226,0.222222222,1,1,0.637158568,2020,0.555061179,1,0.690351888,365000,0.4,0.078947368,19,2,1,4,608,2
0.612903226,0.888888889,1,1,0.738934463,2021,0.721913237,0,0.638103891,650000,0.4,0.052631579,19,8,1,0,1031,2
0.612903226,0.777777778,1,1,0.384837285,2015,0.614386355,0.25,0.718819507,449000,0.4,0.210526316,19,7,1,1,747,2
0.290322581,0.222222222,0,1,0.120346164,2017,0.441972562,1,0.720634585,599000,0.4,0.157894737,9,2,0,4,940,2
0.903225806,0.222222222,1,1,0.664473091,2020,0.482387838,1,0.652480813,499000,0.4,0.078947368,28,2,1,4,796,2
0.870967742,0.888888889,0,1,0.78319661,2022,0.407489803,1,0.601502475,1358000,0.4,0.026315789,27,8,0,4,208,2
0.612903226,0.222222222,1,1,0.357342468,2016,0.530960326,1,0.653645416,560000,0.4,0.184210526,19,2,1,4,901,2
0.612903226,0.222222222,1,2,0.607049491,2013,0.545420838,1,0.71404466,275000,0.4,0.263157895,19,2,1,4,432,2
